Length,price_clean,cluster
22.0,600000.0,1
18.59,600000.0,1
86.55,600000.0,1
18.53,600000.0,1
30.0,600000.0,1
20.12,599000.0,1
21.1,599000.0,1
21.17,599000.0,1
15.1,599000.0,1
20.33,599000.0,1
93.0,599000.0,1
18.67,599000.0,1
19.3,599000.0,1
23.93,599000.0,1
14.0,599000.0,0
13.06,599000.0,0
16.2,599000.0,1
22.1,599000.0,1
14.6,599000.0,0
18.55,599000.0,1
15.93,598000.0,1
16.65,595000.0,1
19.3,595000.0,1
16.12,595000.0,1
19.98,595000.0,1
23.07,595000.0,1
22.56,595000.0,1
21.8,590000.0,1
17.0,590000.0,1
20.74,590000.0,1
22.86,590000.0,1
20.8,590000.0,1
19.3,590000.0,1
22.01,590000.0,1
13.5,590000.0,0
21.95,590000.0,1
22.2,590000.0,1
17.19,590000.0,1
19.61,590000.0,1
18.3,589000.0,1
13.06,587933.0,0
17.8,586000.0,1
14.35,585400.0,0
12.95,585000.0,0
13.9,585000.0,0
16.02,585000.0,1
14.95,585000.0,0
16.2,585000.0,1
20.97,580000.0,1
14.5,580000.0,0
20.3,580000.0,1
24.95,580000.0,1
24.95,580000.0,1
17.6,580000.0,1
23.9,580000.0,1
13.06,579900.0,0
17.6,579000.0,1
16.36,579000.0,1
18.5,570000.0,1
26.59,570000.0,1
13.0,570000.0,0
14.99,569000.0,0
13.06,569000.0,0
15.2,565200.0,1
19.5,565000.0,1
15.7,565000.0,1
15.5,4200000.0,1
12.27,601530.0,0
20.17,560000.0,1
15.44,560000.0,1
20.73,560000.0,1
16.43,560000.0,1
17.6,560000.0,1
17.6,560000.0,1
14.74,560000.0,0
14.92,560000.0,0
18.28,559500.0,1
13.55,559241.0,0
13.25,559000.0,0
14.3,559000.0,0
14.27,559000.0,0
12.27,601530.0,0
13.06,553576.0,0
13.79,552000.0,0
11.73,551545.0,0
22.33,550000.0,1
18.88,550000.0,1
13.8,550000.0,0
18.05,550000.0,1
19.85,549500.0,1
19.25,549000.0,1
13.28,549000.0,0
31.41,549000.0,1
24.0,549000.0,1
15.03,549000.0,0
21.39,549000.0,1
19.21,549000.0,1
22.34,548000.0,1
19.5,545000.0,1
21.0,545000.0,1
14.45,545000.0,0
13.82,545000.0,0
11.85,544404.0,0
13.2,540242.0,0
17.68,540000.0,1
14.98,540000.0,0
14.98,540000.0,0
22.0,540000.0,1
19.05,540000.0,1
15.83,539000.0,1
17.3,539000.0,1
15.2,539000.0,1
19.06,539000.0,1
14.78,539000.0,0
14.4,3999000.0,1
11.73,536117.0,0
16.46,525000.0,1
14.99,525000.0,0
13.8,525000.0,0
16.57,525000.0,1
13.85,525000.0,0
13.7,524400.0,0
22.54,520000.0,1
13.86,520000.0,0
15.2,520000.0,0
15.55,519900.0,1
16.12,519000.0,1
14.78,517000.0,0
14.78,515000.0,0
14.78,515000.0,0
16.2,514990.0,1
19.6,510000.0,1
13.43,505566.0,0
14.78,505000.0,0
19.06,500000.0,1
16.0,500000.0,1
22.0,500000.0,1
20.5,500000.0,1
18.29,500000.0,1
21.9,500000.0,1
20.6,500000.0,1
15.0,500000.0,0
13.9,500000.0,0
16.0,499999.0,1
15.2,499000.0,0
12.5,499000.0,0
33.0,499000.0,1
13.25,499000.0,0
15.37,498000.0,1
20.8,498000.0,1
15.5,498000.0,1
15.32,498000.0,1
13.82,495737.0,0
13.46,495000.0,0
20.0,495000.0,1
17.0,495000.0,1
22.65,495000.0,1
17.6,495000.0,1
16.58,495000.0,1
23.85,495000.0,1
19.5,495000.0,1
17.0,495000.0,1
14.99,495000.0,0
24.0,495000.0,1
21.0,495000.0,1
13.2,495000.0,0
17.6,495000.0,1
15.0,495000.0,0
19.22,495000.0,1
13.43,494000.0,0
18.6,3670000.0,1
13.46,490000.0,0
29.57,490000.0,1
18.6,490000.0,1
16.02,489000.0,1
13.8,489000.0,0
13.1,489000.0,0
19.81,3637500.0,1
22.5,488000.0,1
13.55,3630000.0,1
13.15,486000.0,0
13.2,485560.0,0
19.8,485000.0,1
13.4,485000.0,0
11.5,481908.0,0
16.21,480000.0,1
23.98,480000.0,1
23.8,480000.0,1
14.0,480000.0,0
17.0,480000.0,1
17.86,480000.0,1
14.78,480000.0,0
15.73,480000.0,1
19.84,480000.0,1
22.45,480000.0,1
25.08,480000.0,1
13.88,480000.0,0
21.8,479900.0,1
21.17,479000.0,1
19.3,479000.0,1
21.85,479000.0,1
15.2,479000.0,0
13.5,471700.0,0
16.46,470000.0,1
15.2,470000.0,0
15.85,470000.0,1
17.51,470000.0,1
18.96,470000.0,1
23.7,470000.0,1
17.15,469000.0,1
13.35,469000.0,0
18.41,469000.0,1
14.78,469000.0,0
15.73,469000.0,1
11.87,468000.0,0
16.65,465000.0,1
17.02,465000.0,1
21.6,465000.0,1
14.03,465000.0,0
18.0,463000.0,1
13.88,462360.0,0
11.4,498000.0,0
11.63,460428.0,0
20.74,460000.0,1
14.7,460000.0,0
19.22,460000.0,1
1.7,460000.0,0
18.72,460000.0,1
14.95,459209.0,0
13.86,459000.0,0
13.4,459000.0,0
12.5,459000.0,0
14.94,450000.0,0
14.97,450000.0,0
17.84,450000.0,1
15.7,450000.0,1
13.96,450000.0,0
13.33,450000.0,0
18.66,450000.0,1
15.79,450000.0,1
11.0,450000.0,0
24.15,450000.0,1
18.1,450000.0,1
23.9,450000.0,1
15.0,450000.0,0
19.6,450000.0,1
17.6,450000.0,1
13.96,450000.0,0
14.85,450000.0,0
14.63,450000.0,0
16.5,450000.0,1
22.1,450000.0,1
13.96,449500.0,0
17.83,449000.0,1
13.9,449000.0,0
13.5,449000.0,0
17.35,449000.0,1
13.22,449000.0,0
12.5,449000.0,0
18.52,449000.0,1
12.5,449000.0,0
13.33,449000.0,0
20.26,449000.0,1
19.99,440000.0,1
14.3,440000.0,0
17.5,440000.0,1
13.47,440000.0,0
16.17,440000.0,1
18.88,440000.0,1
14.97,440000.0,0
13.33,440000.0,0
14.45,439000.0,0
17.0,439000.0,1
17.6,439000.0,1
15.6,439000.0,1
14.98,439000.0,0
19.0,439000.0,1
19.86,439000.0,1
14.92,439000.0,0
18.41,438000.0,1
14.63,438000.0,0
15.1,437000.0,0
14.95,435000.0,0
17.67,435000.0,1
16.7,435000.0,1
13.93,433258.0,0
12.84,430200.0,0
18.41,430000.0,1
22.9,430000.0,1
17.48,430000.0,1
17.85,430000.0,1
15.03,430000.0,0
18.05,430000.0,1
17.53,427000.0,1
10.4,426525.0,0
13.6,3171900.0,1
13.46,425310.0,0
16.21,425000.0,1
14.78,425000.0,0
13.7,425000.0,0
17.35,425000.0,1
16.1,459000.0,1
12.65,3144900.0,1
12.64,455490.0,0
11.02,420056.0,0
18.67,420000.0,1
19.4,420000.0,1
15.0,420000.0,0
23.99,420000.0,1
19.85,420000.0,1
14.46,420000.0,0
17.53,420000.0,1
16.46,420000.0,1
16.19,420000.0,1
14.3,419900.0,0
13.99,419500.0,0
20.0,419000.0,1
12.97,419000.0,0
13.25,419000.0,0
11.99,417417.0,0
11.99,417417.0,0
14.78,417204.0,0
14.78,417204.0,0
13.2,405000.0,0
11.96,2999000.0,1
11.49,2998000.0,1
16.36,2992500.0,1
15.48,400000.0,0
18.9,400000.0,1
17.37,400000.0,1
15.48,400000.0,0
12.56,400000.0,0
20.65,400000.0,1
23.0,400000.0,1
18.3,400000.0,1
17.51,400000.0,1
16.0,400000.0,1
23.0,400000.0,1
20.9,400000.0,1
13.8,399990.0,0
16.8,399900.0,1
16.0,399500.0,1
15.5,399500.0,0
21.65,399000.0,1
18.87,399000.0,1
15.23,399000.0,0
20.33,399000.0,1
18.0,399000.0,1
18.96,399000.0,1
14.0,399000.0,0
14.95,399000.0,0
13.73,399000.0,0
14.99,399000.0,0
24.0,399000.0,1
11.28,399000.0,0
13.96,398000.0,0
12.5,398000.0,0
19.0,398000.0,1
13.11,398000.0,0
8.85,430000.0,0
13.88,397500.0,0
14.4,397500.0,0
13.42,397500.0,0
13.73,397000.0,0
12.5,396300.0,0
13.1,396000.0,0
13.7,395000.0,0
20.7,395000.0,1
15.0,395000.0,0
12.8,395000.0,0
18.32,395000.0,1
24.0,395000.0,1
15.24,395000.0,0
20.7,395000.0,1
10.07,395000.0,0
14.7,395000.0,0
21.0,395000.0,1
14.9,395000.0,0
12.62,395000.0,0
19.9,395000.0,1
52.5,395000.0,1
14.94,395000.0,0
16.36,395000.0,1
16.2,395000.0,1
22.23,394000.0,1
11.7,393600.0,0
16.12,389000.0,1
21.2,389000.0,1
11.4,389000.0,0
13.25,389000.0,0
30.0,389000.0,1
13.96,389000.0,0
14.3,389000.0,0
11.47,389000.0,0
14.99,389000.0,0
13.96,389000.0,0
22.05,389000.0,1
12.5,389000.0,0
13.96,389000.0,0
11.56,389000.0,0
15.24,389000.0,0
17.5,389000.0,1
23.0,389000.0,1
13.18,2887500.0,1
15.7,388000.0,1
11.0,388000.0,0
11.0,387000.0,0
14.28,386740.0,0
11.55,386170.0,0
11.49,385380.0,0
11.49,385380.0,0
25.0,385000.0,1
17.37,385000.0,1
12.55,385000.0,0
15.0,385000.0,0
18.45,385000.0,1
12.9,385000.0,0
13.86,385000.0,0
20.33,379000.0,1
13.78,379000.0,0
14.0,379000.0,0
12.0,379000.0,0
11.7,379000.0,0
17.51,379000.0,1
14.3,379000.0,0
11.93,379000.0,0
13.0,379000.0,0
11.7,378609.0,0
15.19,378000.0,0
17.4,375000.0,1
13.5,375000.0,0
18.59,375000.0,1
16.36,375000.0,1
13.21,375000.0,0
16.7,375000.0,1
17.1,375000.0,1
11.43,375000.0,0
19.86,375000.0,1
20.3,375000.0,1
11.9,375000.0,0
16.8,375000.0,1
11.56,375000.0,0
20.37,375000.0,1
16.3,375000.0,1
16.3,375000.0,1
14.9,375000.0,0
12.6,375000.0,0
21.0,374500.0,1
17.83,370000.0,1
16.2,370000.0,1
11.47,369900.0,0
16.68,369900.0,1
11.99,2749688.0,1
19.02,369000.0,1
15.2,369000.0,0
13.88,369000.0,0
11.0,369000.0,0
16.0,369000.0,1
16.5,369000.0,1
16.26,369000.0,1
13.9,369000.0,0
13.9,368750.0,0
16.1,368000.0,1
13.72,367000.0,0
13.15,365000.0,0
13.72,365000.0,0
15.54,365000.0,0
14.3,365000.0,0
17.51,365000.0,1
16.68,365000.0,1
13.88,365000.0,0
11.04,364570.0,0
13.46,362800.0,0
9.48,361933.0,0
9.92,390000.0,0
13.21,360000.0,0
15.41,360000.0,0
11.76,359000.0,0
18.8,359000.0,1
16.22,359000.0,1
16.79,359000.0,1
14.3,358000.0,0
9.48,386000.0,0
14.5,355000.0,0
16.06,355000.0,1
17.68,355000.0,1
15.0,355000.0,0
12.0,355000.0,0
14.0,355000.0,0
9.75,382836.0,0
9.4,351225.0,0
11.37,379500.0,0
13.23,350000.0,0
15.4,350000.0,0
16.54,350000.0,1
14.93,350000.0,0
17.0,350000.0,1
15.8,350000.0,1
16.81,350000.0,1
13.88,350000.0,0
19.81,350000.0,1
16.76,350000.0,1
17.86,350000.0,1
13.88,350000.0,0
14.55,350000.0,0
20.0,349900.0,1
11.47,349900.0,0
14.9,349900.0,0
18.3,349500.0,1
24.96,349500.0,1
23.35,349500.0,1
14.45,2600000.0,1
11.99,349027.0,0
13.72,349000.0,0
15.3,349000.0,0
17.51,349000.0,1
18.12,349000.0,1
15.5,349000.0,0
7.9,349000.0,0
17.67,349000.0,1
21.69,349000.0,1
14.45,349000.0,0
13.72,349000.0,0
18.51,349000.0,1
15.18,349000.0,0
16.18,349000.0,1
13.85,349000.0,0
16.4,349000.0,1
11.66,349000.0,0
16.4,349000.0,1
10.89,349000.0,0
16.21,349000.0,1
12.98,349000.0,0
15.72,349000.0,1
12.64,349000.0,0
12.64,349000.0,0
16.25,349000.0,1
14.33,340000.0,0
16.4,340000.0,1
20.33,340000.0,1
15.7,340000.0,0
15.2,340000.0,0
17.73,340000.0,1
19.6,340000.0,1
10.4,340000.0,0
17.4,340000.0,1
18.2,339990.0,1
11.47,339960.0,0
14.7,339900.0,0
16.26,339900.0,1
12.85,339500.0,0
15.56,339000.0,0
15.7,339000.0,0
13.22,339000.0,0
12.9,339000.0,0
21.81,339000.0,1
12.92,339000.0,0
13.8,339000.0,0
12.75,339000.0,0
13.86,339000.0,0
13.82,339000.0,0
11.95,339000.0,0
15.24,339000.0,0
14.67,339000.0,0
13.29,338083.0,0
14.46,338000.0,0
13.93,337900.0,0
9.6,365000.0,0
12.33,337246.0,0
17.68,330000.0,1
19.11,330000.0,1
12.02,330000.0,0
15.37,330000.0,0
13.41,330000.0,0
13.72,330000.0,0
16.85,330000.0,1
13.56,330000.0,0
13.83,330000.0,0
13.45,330000.0,0
17.45,330000.0,1
13.88,330000.0,0
16.4,330000.0,1
14.33,330000.0,0
11.6,329150.0,0
15.5,329000.0,0
14.99,329000.0,0
13.9,329000.0,0
17.36,329000.0,1
15.51,329000.0,0
12.67,329000.0,0
12.67,329000.0,0
9.86,329000.0,0
13.79,329000.0,0
12.63,329000.0,0
13.9,329000.0,0
12.26,327900.0,0
14.9,327000.0,0
13.15,350000.0,0
11.98,325000.0,0
17.51,325000.0,1
14.95,324500.0,0
13.9,323000.0,0
11.96,2399200.0,1
10.0,321520.0,0
20.0,320000.0,1
14.63,320000.0,0
16.1,320000.0,1
15.3,320000.0,0
12.05,320000.0,0
16.36,320000.0,1
25.18,320000.0,1
14.82,320000.0,0
19.93,320000.0,1
15.2,320000.0,0
14.99,320000.0,0
14.99,320000.0,0
15.95,320000.0,1
14.65,319900.0,0
5.8,319490.0,0
10.2,345000.0,0
10.9,345000.0,0
17.51,319000.0,1
19.46,319000.0,1
15.65,319000.0,0
15.7,319000.0,0
11.99,319000.0,0
15.8,319000.0,1
16.5,319000.0,1
14.35,315000.0,0
18.45,315000.0,1
12.95,315000.0,0
14.78,315000.0,0
11.7,315000.0,0
16.8,315000.0,1
11.43,315000.0,0
13.5,315000.0,0
15.85,315000.0,1
15.45,315000.0,0
16.85,315000.0,1
10.0,314820.0,0
15.45,314000.0,0
10.31,311302.0,0
18.19,310000.0,1
14.7,310000.0,0
13.42,310000.0,0
9.92,310000.0,0
14.8,310000.0,0
11.92,310000.0,0
17.4,310000.0,1
18.9,310000.0,1
17.51,310000.0,1
28.0,310000.0,1
11.2,310000.0,0
13.35,310000.0,0
13.21,310000.0,0
16.2,310000.0,1
16.2,310000.0,1
16.0,310000.0,1
11.5,304000.0,0
11.47,301784.0,0
11.47,301784.0,0
11.7,301762.0,0
11.33,325000.0,0
21.95,300000.0,1
15.7,300000.0,0
17.39,300000.0,1
12.68,300000.0,0
14.67,300000.0,0
14.8,300000.0,0
14.63,300000.0,0
16.22,300000.0,1
13.5,299900.0,0
15.0,299900.0,0
11.62,299900.0,0
10.99,299900.0,0
19.95,299750.0,1
15.6,299500.0,0
12.9,299500.0,0
16.4,299000.0,1
18.6,299000.0,1
15.0,299000.0,0
16.0,299000.0,1
16.8,299000.0,1
11.75,299000.0,0
20.1,299000.0,1
13.65,299000.0,0
14.97,299000.0,0
15.38,298000.0,0
17.75,298000.0,1
14.95,298000.0,0
11.85,298000.0,0
11.0,298000.0,0
14.5,298000.0,0
10.8,298000.0,0
38.0,298000.0,1
14.9,298000.0,0
12.93,298000.0,0
14.33,298000.0,0
14.9,297900.0,0
12.75,297357.0,0
9.99,297115.0,0
11.9,320000.0,0
17.98,295250.0,1
9.99,295241.0,0
14.95,295000.0,0
19.0,295000.0,1
17.0,295000.0,1
11.9,295000.0,0
13.18,295000.0,0
17.0,295000.0,1
12.35,295000.0,0
16.61,295000.0,1
16.26,295000.0,1
18.64,295000.0,1
17.37,295000.0,1
14.02,295000.0,0
11.99,295000.0,0
18.0,295000.0,1
17.66,295000.0,1
14.7,295000.0,0
14.96,294900.0,0
11.88,294800.0,0
15.4,294000.0,0
11.0,294000.0,0
12.17,292000.0,0
15.5,292000.0,0
15.5,292000.0,0
10.31,291500.0,0
11.29,291500.0,0
10.5,315000.0,0
10.9,291150.0,0
9.46,313900.0,0
15.95,290000.0,1
16.67,290000.0,1
15.2,290000.0,0
14.63,290000.0,0
15.95,290000.0,1
13.72,290000.0,0
11.01,290000.0,0
17.0,290000.0,1
14.97,290000.0,0
14.75,290000.0,0
21.63,290000.0,1
15.4,290000.0,0
15.99,289999.0,1
12.67,289500.0,0
13.88,289500.0,0
13.29,2152900.0,1
10.56,312538.0,0
15.67,289000.0,0
17.68,289000.0,1
13.11,289000.0,0
14.94,289000.0,0
14.0,289000.0,0
12.67,289000.0,0
12.67,289000.0,0
13.88,289000.0,0
16.2,289000.0,1
9.0,289000.0,0
16.69,289000.0,1
16.7,289000.0,1
10.5,288500.0,0
13.56,2145000.0,1
18.65,288000.0,1
15.99,288000.0,1
7.65,286800.0,0
13.69,2130000.0,1
10.7,285450.0,0
27.84,285000.0,1
18.9,285000.0,1
14.63,285000.0,0
13.0,285000.0,0
13.36,285000.0,0
11.43,284000.0,0
11.0,282708.0,0
14.34,2100000.0,1
14.63,282000.0,0
9.46,281465.0,0
16.21,280000.0,1
13.3,280000.0,0
10.86,280000.0,0
20.0,280000.0,1
15.85,280000.0,0
11.79,280000.0,0
17.04,280000.0,1
14.9,280000.0,0
11.5,280000.0,0
16.45,280000.0,1
13.37,280000.0,0
25.9,280000.0,1
14.5,280000.0,0
13.43,280000.0,0
14.8,280000.0,0
14.63,280000.0,0
15.3,280000.0,0
14.35,280000.0,0
14.98,280000.0,0
13.43,280000.0,0
22.5,280000.0,1
13.84,280000.0,0
10.53,279900.0,0
11.29,279000.0,0
14.78,279000.0,0
13.88,279000.0,0
10.56,279000.0,0
13.37,279000.0,0
15.3,279000.0,0
13.29,279000.0,0
16.99,279000.0,1
9.8,278789.0,0
9.63,278166.0,0
10.25,278000.0,0
15.3,278000.0,0
11.7,278000.0,0
15.3,300000.0,0
10.7,299900.0,0
11.29,277000.0,0
14.95,277000.0,0
10.98,276600.0,0
10.03,276200.0,0
9.78,298000.0,0
9.46,275445.0,0
12.2,275000.0,0
13.1,275000.0,0
14.02,275000.0,0
18.59,275000.0,1
19.04,275000.0,1
11.37,275000.0,0
16.15,275000.0,1
13.88,275000.0,0
18.35,275000.0,1
11.7,275000.0,0
14.95,275000.0,0
11.4,274999.0,0
14.3,274900.0,0
14.3,274900.0,0
10.5,274900.0,0
11.4,274000.0,0
13.3,295000.0,0
13.9,295000.0,0
15.79,295000.0,0
10.7,272000.0,0
8.13,293500.0,0
8.13,293500.0,0
18.5,290000.0,1
23.8,270000.0,1
22.8,270000.0,1
15.8,270000.0,0
14.1,270000.0,0
14.87,270000.0,0
15.0,270000.0,0
14.7,270000.0,0
14.1,270000.0,0
12.67,270000.0,0
12.67,270000.0,0
24.0,270000.0,1
13.75,270000.0,0
14.8,270000.0,0
16.7,270000.0,1
17.35,270000.0,1
12.9,269900.0,0
15.79,269000.0,0
13.22,269000.0,0
13.22,269000.0,0
13.22,269000.0,0
13.22,269000.0,0
11.98,269000.0,0
11.2,268500.0,0
12.8,268000.0,0
13.22,268000.0,0
11.0,268000.0,0
16.1,268000.0,1
11.0,288000.0,0
11.47,265727.0,0
11.51,265132.0,0
10.36,265000.0,0
46.91,265000.0,1
11.58,265000.0,0
11.99,265000.0,0
15.01,265000.0,0
13.6,265000.0,0
14.36,265000.0,0
11.15,265000.0,0
18.21,265000.0,1
15.62,265000.0,0
16.7,265000.0,1
11.5,265000.0,0
13.88,265000.0,0
7.52,285000.0,0
12.85,285000.0,0
11.32,263000.0,0
14.15,280000.0,0
11.33,260610.0,0
13.85,260000.0,0
18.0,260000.0,1
11.88,260000.0,0
17.71,260000.0,1
12.97,260000.0,0
13.8,260000.0,0
13.88,260000.0,0
14.02,260000.0,0
13.85,260000.0,0
15.8,260000.0,0
13.23,260000.0,0
16.2,260000.0,1
14.1,260000.0,0
14.99,260000.0,0
16.7,260000.0,1
13.29,260000.0,0
13.36,260000.0,0
14.67,260000.0,0
15.0,259900.0,0
30.0,259500.0,1
13.45,259500.0,0
12.97,259000.0,0
16.61,259000.0,1
13.05,258000.0,0
11.37,258000.0,0
13.3,258000.0,0
11.37,257500.0,0
11.99,278000.0,0
8.85,277816.0,0
11.63,256800.0,0
11.7,256000.0,0
14.8,256000.0,0
11.95,255850.0,0
11.95,255850.0,0
14.0,255000.0,0
14.0,255000.0,0
14.22,255000.0,0
29.95,255000.0,1
18.9,255000.0,1
19.45,255000.0,1
11.75,255000.0,0
12.0,255000.0,0
14.75,255000.0,0
9.75,255000.0,0
10.44,254900.0,0
11.76,1895000.0,1
8.21,275000.0,0
13.29,1889900.0,1
12.5,254000.0,0
9.9,253370.0,0
11.98,253000.0,0
11.29,252800.0,0
13.21,250000.0,0
13.0,250000.0,0
12.43,250000.0,0
11.99,250000.0,0
14.5,250000.0,0
17.8,250000.0,1
12.89,250000.0,0
15.52,250000.0,0
16.7,250000.0,1
16.3,250000.0,1
18.45,250000.0,1
17.9,250000.0,1
17.07,250000.0,1
17.9,250000.0,1
19.51,250000.0,1
14.61,250000.0,0
34.3,250000.0,1
16.05,249900.0,1
16.05,249900.0,1
11.15,249900.0,0
18.0,249900.0,1
12.21,249900.0,0
10.0,249900.0,0
13.7,249900.0,0
10.31,249841.0,0
33.88,249800.0,1
9.99,270000.0,0
14.75,249500.0,0
26.2,249500.0,1
14.85,249500.0,0
13.23,249000.0,0
14.1,249000.0,0
19.55,249000.0,1
10.31,249000.0,0
10.56,249000.0,0
15.49,249000.0,0
10.45,249000.0,0
14.95,249000.0,0
13.56,249000.0,0
9.99,249000.0,0
10.5,249000.0,0
14.5,249000.0,0
9.95,249000.0,0
13.65,249000.0,0
9.97,248800.0,0
7.57,248700.0,0
11.8,1850000.0,1
13.5,248000.0,0
14.9,248000.0,0
12.9,248000.0,0
9.99,248000.0,0
11.37,247820.0,0
13.5,247500.0,0
10.2,247000.0,0
9.8,246000.0,0
11.23,245435.0,0
13.3,245000.0,0
12.26,245000.0,0
23.0,245000.0,1
13.4,245000.0,0
13.05,245000.0,0
12.9,245000.0,0
14.5,245000.0,0
10.07,244000.0,0
12.0,243600.0,0
10.52,243000.0,0
9.58,242750.0,0
16.05,242000.0,1
13.05,242000.0,0
11.94,242000.0,0
12.35,242000.0,0
9.0,1799000.0,0
9.16,260809.0,0
8.85,258097.0,0
13.0,260000.0,0
9.45,260000.0,0
8.21,260000.0,0
10.5,240023.0,0
10.5,240023.0,0
14.1,240000.0,0
12.98,240000.0,0
13.12,240000.0,0
13.96,240000.0,0
15.24,240000.0,0
14.18,240000.0,0
14.35,240000.0,0
12.85,239000.0,0
13.5,239000.0,0
10.9,239000.0,0
14.6,239000.0,0
14.55,239000.0,0
15.01,239000.0,0
14.25,239000.0,0
13.99,239000.0,0
12.4,239000.0,0
7.62,239000.0,0
10.5,239000.0,0
14.96,239000.0,0
9.95,239000.0,0
10.78,239000.0,0
12.0,239000.0,0
17.53,239000.0,1
14.35,239000.0,0
12.6,239000.0,0
11.95,239000.0,0
11.8,239000.0,0
12.6,239000.0,0
12.6,239000.0,0
10.45,238900.0,0
9.6,238360.0,0
9.75,238321.0,0
19.95,238000.0,1
12.9,238000.0,0
12.33,238000.0,0
12.0,235000.0,0
12.5,235000.0,0
19.6,235000.0,1
10.8,235000.0,0
11.0,235000.0,0
17.53,235000.0,1
13.96,235000.0,0
27.0,235000.0,1
10.45,235000.0,0
15.5,235000.0,0
12.15,235000.0,0
10.53,235000.0,0
16.4,235000.0,1
11.7,235000.0,0
14.8,235000.0,0
14.65,235000.0,0
9.75,235000.0,0
9.3,235000.0,0
11.47,235000.0,0
13.29,235000.0,0
11.9,235000.0,0
15.2,234900.0,0
13.2,234800.0,0
9.99,1735382.0,0
9.3,232925.0,0
15.7,232000.0,0
14.95,232000.0,0
14.7,232000.0,0
10.6,250000.0,0
8.24,249000.0,0
12.7,249000.0,0
12.9,229900.0,0
15.85,229900.0,0
27.0,229500.0,1
9.8,229500.0,0
14.0,229000.0,0
14.7,229000.0,0
12.66,229000.0,0
14.8,229000.0,0
13.2,229000.0,0
12.88,229000.0,0
17.53,229000.0,1
13.36,229000.0,0
13.0,229000.0,0
10.98,229000.0,0
11.51,229000.0,0
13.78,229000.0,0
11.47,229000.0,0
14.0,229000.0,0
28.58,229000.0,1
13.11,229000.0,0
8.67,228975.0,0
13.7,228000.0,0
11.8,228000.0,0
13.6,1695000.0,1
11.5,246000.0,0
9.99,227500.0,0
9.8,226840.0,0
11.66,1682900.0,0
13.18,1680000.0,1
15.41,225000.0,0
17.15,225000.0,1
15.72,225000.0,0
6.8,225000.0,0
10.8,225000.0,0
17.5,225000.0,1
14.3,225000.0,0
14.85,225000.0,0
12.55,224916.0,0
8.67,224890.0,0
28.55,224500.0,1
10.44,224391.0,0
14.33,224200.0,0
9.85,224000.0,0
11.2,223129.0,0
11.3,223125.0,0
10.31,222900.0,0
11.7,1657500.0,0
9.99,221459.0,0
10.56,220388.0,0
9.3,238050.0,0
13.0,220000.0,0
13.68,220000.0,0
27.0,220000.0,1
17.99,220000.0,1
14.88,220000.0,0
16.76,220000.0,1
14.57,220000.0,0
10.6,220000.0,0
12.9,220000.0,0
14.3,220000.0,0
11.0,220000.0,0
14.76,219900.0,0
12.25,219500.0,0
16.0,219500.0,0
14.5,219500.0,0
13.9,219500.0,0
13.27,219500.0,0
14.5,219500.0,0
14.88,219000.0,0
14.0,219000.0,0
11.4,219000.0,0
24.21,219000.0,1
24.21,219000.0,1
15.7,219000.0,0
15.6,219000.0,0
14.6,219000.0,0
12.7,219000.0,0
9.95,219000.0,0
12.77,219000.0,0
11.0,219000.0,0
13.2,219000.0,0
16.13,219000.0,1
15.2,219000.0,0
15.4,219000.0,0
16.13,219000.0,1
10.9,219000.0,0
10.9,219000.0,0
10.07,219000.0,0
13.3,219000.0,0
11.95,219000.0,0
16.05,215000.0,1
12.5,215000.0,0
11.98,215000.0,0
13.98,215000.0,0
15.98,215000.0,0
10.56,215000.0,0
9.35,215000.0,0
14.9,215000.0,0
14.55,215000.0,0
9.94,215000.0,0
15.4,215000.0,0
11.37,215000.0,0
12.9,215000.0,0
17.57,215000.0,1
14.55,215000.0,0
10.56,215000.0,0
13.3,215000.0,0
11.2,215000.0,0
13.66,215000.0,0
9.95,214900.0,0
11.9,1595000.0,0
13.6,1595000.0,1
10.78,229900.0,0
10.3,214000.0,0
14.91,214000.0,0
11.47,214000.0,0
12.8,214000.0,0
9.95,213900.0,0
10.4,213600.0,0
14.0,213000.0,0
12.0,213000.0,0
12.35,210000.0,0
11.93,210000.0,0
13.1,210000.0,0
15.0,210000.0,0
12.98,210000.0,0
14.81,210000.0,0
12.6,210000.0,0
13.41,210000.0,0
14.59,210000.0,0
9.99,210000.0,0
9.99,210000.0,0
10.44,210000.0,0
14.28,210000.0,0
11.98,210000.0,0
11.66,210000.0,0
12.15,210000.0,0
13.97,210000.0,0
16.18,210000.0,1
13.0,210000.0,0
13.97,210000.0,0
13.22,210000.0,0
9.15,210000.0,0
18.9,210000.0,1
11.37,210000.0,0
13.83,209999.0,0
10.45,209900.0,0
10.9,209900.0,0
9.8,209850.0,0
13.2,209000.0,0
13.2,209000.0,0
3.35,209000.0,0
17.81,205000.0,1
14.8,205000.0,0
16.68,205000.0,1
14.99,205000.0,0
10.61,205000.0,0
13.0,205000.0,0
11.65,204900.0,0
9.47,203900.0,0
9.23,203900.0,0
10.0,203431.0,0
10.7,219900.0,0
8.6,219500.0,0
30.0,1495000.0,1
9.84,200516.0,0
14.0,200000.0,0
10.0,200000.0,0
11.93,200000.0,0
15.49,200000.0,0
11.99,200000.0,0
15.5,200000.0,0
17.84,200000.0,1
12.01,200000.0,0
11.09,200000.0,0
12.3,200000.0,0
9.94,200000.0,0
13.8,200000.0,0
